project_id,deployment_id,placename,longitude,latitude,start_date,end_date,bait_type,bait_description,feature_type,feature_type_methodology,camera_id,quiet_period,camera_functioning,sensor_height,height_other,sensor_orientation,orientation_other,plot_treatment,plot_treatment_description,detection_distance,subproject_name,subproject_design,event_name,event_description,event_type,recorded_by
2003388,DE_Forest_Schwarzwald_21_dep_09,DE_Forest_Schwarzwald_21_loc_09,8.379605,48.11401,01/09/21,03/11/21,None,,None,,2029670,0,Camera Functioning,Knee height,,Parallel,,,,,DE_Forest_Schwarzwald_21,,,,,
2003388,DE_Forest_Schwarzwald_21_dep_08,DE_Forest_Schwarzwald_21_loc_08,8.417119,48.15209,01/09/21,03/11/21,None,,None,,2029669,0,Camera Functioning,Knee height,,Parallel,,,,,DE_Forest_Schwarzwald_21,,,,,
2003388,DE_Forest_Schwarzwald_21_dep_07,DE_Forest_Schwarzwald_21_loc_07,8.503108,48.16589,01/09/21,03/11/21,None,,None,,2029668,0,Camera Functioning,Knee height,,Parallel,,,,,DE_Forest_Schwarzwald_21,,,,,
2003388,DE_Forest_Schwarzwald_21_dep_06,DE_Forest_Schwarzwald_21_loc_06,8.4299,48.15545,01/09/21,03/11/21,None,,None,,2029667,0,Camera Functioning,Knee height,,Parallel,,,,,DE_Forest_Schwarzwald_21,,,,,
2003388,DE_Forest_Schwarzwald_21_dep_05,DE_Forest_Schwarzwald_21_loc_05,8.429114,48.146029,01/09/21,03/11/21,None,,None,,2029666,0,Camera Functioning,Knee height,,Parallel,,,,,DE_Forest_Schwarzwald_21,,,,,
2003388,DE_Forest_Schwarzwald_21_dep_04,DE_Forest_Schwarzwald_21_loc_04,8.43529,48.127324,01/09/21,03/11/21,None,,None,,2029665,0,Camera Functioning,Knee height,,Parallel,,,,,DE_Forest_Schwarzwald_21,,,,,
2003388,DE_Forest_Schwarzwald_21_dep_03,DE_Forest_Schwarzwald_21_loc_03,8.519086,48.140397,01/09/21,03/11/21,None,,None,,2029664,0,Camera Functioning,Knee height,,Parallel,,,,,DE_Forest_Schwarzwald_21,,,,,
2003388,DE_Forest_Schwarzwald_21_dep_02,DE_Forest_Schwarzwald_21_loc_02,8.40368396,48.13285902,01/09/21,03/11/21,None,,None,,2029634,0,Camera Functioning,Knee height,,Parallel,,,,,DE_Forest_Schwarzwald_21,,,,,
2003388,DE_Forest_Schwarzwald_21_dep_01,DE_Forest_Schwarzwald_21_loc_01,8.35609202,48.11226703,01/10/21,01/11/21,None,,None,,2029633,0,Camera Functioning,Knee height,,Parallel,,,,,DE_Forest_Schwarzwald_21,,,,,
2003388,PNS_G34_09/24/2021,PNS_G34,10.4243,46.4152,24/09/21,28/10/21,None,,None,,2021663,0,Camera Functioning,Knee height,,Parallel,,,,,IT_Forest_Stelvio National Park_21,,,,,
2003388,PNS_G32_09/23/2021,PNS_G32,10.5573,46.4242,23/09/21,18/10/21,None,,None,,2021663,0,Unknown Failure,Knee height,,Parallel,,,,,IT_Forest_Stelvio National Park_21,,,,,
2003388,PNS_G31_09/23/2021,PNS_G31,10.5446,46.4241,23/09/21,29/10/21,None,,None,,2021663,0,Camera Functioning,Knee height,,Parallel,,,,,IT_Forest_Stelvio National Park_21,,,,,
2003388,DE_Farmland_District of Germany_21_loc13 09/30/2021,DE_Farmland_District of Germany_21_loc13,9.96861,51.493726,30/09/21,04/11/21,None,,None,,2027921,0,Camera Functioning,Knee height,,Parallel,,,,,DE_Farmland_District of Goettingen_21,,,,,
2003388,DE_Farmland_District of Germany_21_loc12 09/30/2021,DE_Farmland_District of Germany_21_loc12,9.955103,51.481999,30/09/21,09/11/21,None,,None,,2027921,0,Unknown Failure,Knee height,,Parallel,,,,,DE_Farmland_District of Goettingen_21,,,,,
2003388,DE_Farmland_District of Germany_21_loc11 09/30/2021,DE_Farmland_District of Germany_21_loc11,9.973621,51.495761,30/09/21,04/11/21,None,,None,,2027921,0,Camera Functioning,Knee height,,Parallel,,,,,DE_Farmland_District of Goettingen_21,,,,,
2003388,DE_Farmland_District of Germany_21_loc10 09/29/2021,DE_Farmland_District of Germany_21_loc10,9.952257,51.489797,29/09/21,04/11/21,None,,None,,2027921,0,Camera Functioning,Knee height,,Parallel,,,,,DE_Farmland_District of Goettingen_21,,,,,
2003388,DE_Farmland_District of Germany_21_loc9 09/29/2021,DE_Farmland_District of Germany_21_loc9,9.960781,51.493916,29/09/21,04/11/21,None,,None,,2027921,0,Camera Functioning,Knee height,,Parallel,,,,,DE_Farmland_District of Goettingen_21,,,,,
2003388,DE_Farmland_District of Germany_21_loc7 09/29/2021,DE_Farmland_District of Germany_21_loc7,9.957358,51.487257,29/09/21,03/10/21,None,,None,,2027921,0,Memory Card,Knee height,,Parallel,,,,,DE_Farmland_District of Goettingen_21,,,,,
2003388,DE_Farmland_District of Germany_21_loc6 09/29/2021,DE_Farmland_District of Germany_21_loc6,9.959304,51.491474,29/09/21,22/10/21,None,,None,,2027921,0,Memory Card,Knee height,,Parallel,,,,,DE_Farmland_District of Goettingen_21,,,,,
2003388,DE_Farmland_District of Germany_21_loc5 09/29/2021,DE_Farmland_District of Germany_21_loc5,9.969613,51.480621,29/09/21,24/10/21,None,,None,,2027921,0,Memory Card,Knee height,,Parallel,,,,,DE_Farmland_District of Goettingen_21,,,,,
2003388,IT_ Forest_Salbertrand_ 21_Loc02 09/21/2021,IT_ Forest_Salbertrand_ 21_Loc02,6.881315,45.048712,21/09/21,29/10/21,None,,None,,2026488,0,Camera Functioning,Knee height,,Parallel,,,,,IT_Forest_Parco_Alpi_Cozie_21,,,,,
2003388,UK_Elwy_unitID32_dep_01,UK_Elwy_unitID32_loc_12,-3.50415523,53.26180281,01/09/21,26/10/21,None,,Trail game,,2026488,0,Camera Functioning,Knee height,,Parallel,,,,,UK_Woodland_Elwy Valley_21,,,,,
2003388,DE_Farmland_District of Germany_21_loc4 09/29/2021,DE_Farmland_District of Germany_21_loc4,9.9639,51.488893,29/09/21,04/11/21,None,,None,,2027921,0,Camera Functioning,Knee height,,Parallel,,,,,DE_Farmland_District of Goettingen_21,,,,,
2003388,UK_Elwy_unitID24_dep_01,UK_Elwy_unitID24_loc_11,-3.41944227,53.24221911,04/09/21,31/10/21,None,,Trail game,,2026488,0,Camera Functioning,Knee height,,Parallel,,,,,UK_Woodland_Elwy Valley_21,,,,,
2003388,UK_Elwy_unitID23_dep_01,UK_Elwy_unitID23_loc_10,-3.49589147,53.20586448,01/09/21,18/09/21,None,,Trail game,,2026488,0,Camera Functioning,Knee height,,Parallel,,,,,UK_Woodland_Elwy Valley_21,,,,,
2003388,UK_Elwy_unitID22_dep_01,UK_Elwy_unitID22_loc_09,-3.54197824,53.24335765,01/09/21,26/10/21,None,,Trail game,,2026488,0,Camera Functioning,Knee height,,Parallel,,,,,UK_Woodland_Elwy Valley_21,,,,,
2003388,BE_Forest_Wetland_Leuven_21_loc1099 10/01/2021,BE_Forest_Wetland_Leuven_21_loc1099,4.666648,50.812004,01/10/21,30/10/21,None,,None,,2029536,0,Camera Functioning,Knee height,,Parallel,,,,,BE_Forest_Wetland_Leuven_2021,,,,,
2003388,BE_Forest_Wetland_Leuven_21_loc708 10/01/2021,BE_Forest_Wetland_Leuven_21_loc708,4.663245,50.794099,01/10/21,30/10/21,None,,None,,2029541,0,Camera Functioning,Knee height,,Parallel,,,,,BE_Forest_Wetland_Leuven_2021,,,,,
2003388,BE_Forest_Wetland_Leuven_21_loc753 10/01/2021,BE_Forest_Wetland_Leuven_21_loc753,4.673276,50.796131,01/10/21,30/10/21,None,,None,,2029537,0,Camera Functioning,Knee height,,Parallel,,,,,BE_Forest_Wetland_Leuven_2021,,,,,
2003388,BE_Forest_Wetland_Leuven_21_loc801 10/01/2021,BE_Forest_Wetland_Leuven_21_loc801,4.683873,50.798281,01/10/21,30/10/21,None,,None,,2029542,0,Camera Functioning,Knee height,,Parallel,,,,,BE_Forest_Wetland_Leuven_2021,,,,,
2003388,BE_Forest_Wetland_Leuven_21_loc1317 10/01/2021,BE_Forest_Wetland_Leuven_21_loc1317,4.69478,50.820152,01/10/21,30/10/21,None,,None,,2029535,0,Camera Functioning,Knee height,,Parallel,,,,,BE_Forest_Wetland_Leuven_2021,,,,,
2003388,BE_Forest_Wetland_Leuven_21_loc948 10/01/2021,BE_Forest_Wetland_Leuven_21_loc948,4.698238,50.805417,01/10/21,30/10/21,None,,None,,2029540,0,Camera Functioning,Knee height,,Parallel,,,,,BE_Forest_Wetland_Leuven_2021,,,,,
2003388,BE_Forest_Wetland_Leuven_21_loc888 10/01/2021,BE_Forest_Wetland_Leuven_21_loc888,4.659302,50.802664,01/10/21,28/10/21,None,,None,,2029414,0,Camera Functioning,Knee height,,Parallel,,,,,BE_Forest_Wetland_Leuven_2021,,,,,
2003388,D_Forest_Eifel National Park_21_loc_12 09/08/2021,D_Forest_Eifel National Park_21_loc_12,6.451486,50.682772,08/09/21,12/11/21,None,,None,,2029603,0,Camera Functioning,Knee height,,Parallel,,,,,D_Forest_Eifel National Park_21,,,,,
2003388,UK_Elwy_unitID21_dep_01,UK_Elwy_unitID21_loc_08,-3.55663181,53.26968716,01/09/21,26/10/21,None,,Trail game,,2026488,0,Camera Functioning,Knee height,,Parallel,,,,,UK_Woodland_Elwy Valley_21,,,,,
2003388,BE_Forest_Wetland_Leuven_21_loc894 10/01/2021,BE_Forest_Wetland_Leuven_21_loc894,4.680703,50.802745,01/10/21,30/10/21,None,,None,,2029538,0,Camera Functioning,Knee height,,Parallel,,,,,BE_Forest_Wetland_Leuven_2021,,,,,
2003388,BE_Forest_Wetland_Leuven_21_loc1056 09/30/2021,BE_Forest_Wetland_Leuven_21_loc1056,4.709258,50.809965,30/09/21,01/11/21,None,,None,,2029531,0,Camera Functioning,Knee height,,Parallel,,,,,BE_Forest_Wetland_Leuven_2021,,,,,
2003388,UK_Elwy_unitID13_dep_01,UK_Elwy_unitID13_loc_07,-3.53454675,53.2593206,06/09/21,21/09/21,None,,Trail game,,2026488,0,Camera Functioning,Knee height,,Parallel,,,,,UK_Woodland_Elwy Valley_21,,,,,
2003388,D_Forest_Eifel National Park_21_loc_11 09/08/2021,D_Forest_Eifel National Park_21_loc_11,6.437063,50.610621,08/09/21,12/11/21,None,,None,,2029599,0,Camera Functioning,Knee height,,Parallel,,,,,D_Forest_Eifel National Park_21,,,,,
2003388,DE_Farmland_District of Germany_21_loc 09/29/2021,DE_Farmland_District of Germany_21_loc,9.975743,51.47711,29/09/21,04/11/21,None,,None,,2027921,0,Camera Functioning,Knee height,,Parallel,,,,,DE_Farmland_District of Goettingen_21,,,,,
2003388,BE_Forest_Wetland_Leuven_21_loc1012 09/30/2021,BE_Forest_Wetland_Leuven_21_loc1012,4.741275,50.806886,30/09/21,01/11/21,None,,None,,2029529,0,Camera Functioning,Knee height,,Parallel,,,,,BE_Forest_Wetland_Leuven_2021,,,,,
2003388,BE_Forest_Wetland_Leuven_21_loc955 09/30/2021,BE_Forest_Wetland_Leuven_21_loc955,4.723008,50.804715,30/09/21,01/11/21,None,,None,,2029530,0,Camera Functioning,Knee height,,Parallel,,,,,BE_Forest_Wetland_Leuven_2021,,,,,
2003388,BE_Forest_Wetland_Leuven_21_loc1695 09/28/2021,BE_Forest_Wetland_Leuven_21_loc1695,4.691856,50.843644,28/09/21,29/10/21,None,,None,,2029525,0,Camera Functioning,Knee height,,Parallel,,,,,BE_Forest_Wetland_Leuven_2021,,,,,
2003388,DE_Farmland_District of Germany_21_loc3 09/29/2021,DE_Farmland_District of Germany_21_loc3,9.975743,51.47711,29/09/21,04/11/21,None,,None,,2027921,0,Camera Functioning,Knee height,,Parallel,,,,,DE_Farmland_District of Goettingen_21,,,,,
2003388,D_Forest_Eifel National Park_21_loc_09 09/08/2021,D_Forest_Eifel National Park_21_loc_09a,6.449616,50.658482,08/09/21,29/10/21,None,,None,,2029598,0,Camera Functioning,Knee height,,Parallel,,,,,D_Forest_Eifel National Park_21,,,,,
2003388,BE_Forest_Wetland_Leuven_21_loc1524 09/28/2021,BE_Forest_Wetland_Leuven_21_loc1524,4.684509,50.832353,28/09/21,29/10/21,None,,None,,2029594,0,Camera Functioning,Knee height,,Parallel,,,,,BE_Forest_Wetland_Leuven_2021,,,,,
2003388,D_Forest_Eifel National Park_21_loc_27 09/16/2021,D_Forest_Eifel National Park_21_loc_27,6.359189,50.54637,16/09/21,12/11/21,None,,None,,2029597,0,Camera Functioning,Knee height,,Parallel,,,,,D_Forest_Eifel National Park_21,,,,,
2003388,PNS_G50_09/20/2021,PNS_G50,10.5116,46.3711,20/09/21,18/10/21,None,,None,,2021663,0,Camera Functioning,Knee height,,Parallel,,,,,IT_Forest_Stelvio National Park_21,,,,,
2003388,PNS_G49_09/13/2021,PNS_G49,10.501,46.3731,13/09/21,27/10/21,None,,None,,2021663,1,Camera Functioning,Knee height,,Parallel,,,,,IT_Forest_Stelvio National Park_21,,,,,
2003388,BE_Forest_Wetland_Leuven_21_loc1520 09/28/2021,BE_Forest_Wetland_Leuven_21_loc1520,4.670409,50.831913,28/09/21,29/10/21,None,,None,,2029528,0,Camera Functioning,Knee height,,Parallel,,,,,BE_Forest_Wetland_Leuven_2021,,,,,
2003388,PNS_G47_09/13/2021,PNS_G47,10.4937,46.39,13/09/21,20/10/21,None,,None,,2021663,0,Camera Functioning,Knee height,,Parallel,,,,,IT_Forest_Stelvio National Park_21,,,,,
2003388,PNS_G46_10/01/2021,PNS_G46,10.5295,46.4049,01/10/21,18/10/21,None,,None,,2021663,0,Camera Functioning,Knee height,,Parallel,,,,,IT_Forest_Stelvio National Park_21,,,,,
2003388,BE_Forest_Wetland_Leuven_21_loc1401 09/28/2021,BE_Forest_Wetland_Leuven_21_loc1401,4.669312,50.825566,28/09/21,29/10/21,None,,None,,2029460,0,Camera Functioning,Knee height,,Parallel,,,,,BE_Forest_Wetland_Leuven_2021,,,,,
2003388,PNS_G46_09/20/2021,PNS_G46,10.5295,46.4049,20/09/21,01/10/21,None,,None,,2021663,0,Camera Functioning,Knee height,,Parallel,,,,,IT_Forest_Stelvio National Park_21,,,,,
2003388,MK_Forest_Mavrovo National Park_Brzovec 09/30/2021,MK_Forest_Mavrovo National Park_Brzovec,20.7451083,41.5709883,30/09/21,03/11/21,None,,Trail hiking,,2026488,2,Camera Functioning,Knee height,,Parallel,,,,,MK_Forest_Mavrovo National Park_21,,,,,
2003388,PNS_G45_09/20/2021,PNS_G45,10.5173,46.402,20/09/21,18/10/21,None,,None,,2021663,0,Camera Functioning,Knee height,,Parallel,,,,,IT_Forest_Stelvio National Park_21,,,,,
2003388,PNS_G44_09/20/2021,PNS_G44,10.5037,46.3967,20/09/21,18/10/21,None,,None,,2021663,0,Camera Functioning,Knee height,,Parallel,,,,,IT_Forest_Stelvio National Park_21,,,,,
2003388,PNS_G43_09/24/2021,PNS_G43,10.474,46.4026,24/09/21,28/10/21,None,,None,,2021663,0,Camera Functioning,Knee height,,Parallel,,,,,IT_Forest_Stelvio National Park_21,,,,,
2003388,BE_Forest_Wetland_Leuven_21_loc1349 10/01/2021,BE_Forest_Wetland_Leuven_21_loc1349,4.642899,50.823013,01/10/21,26/10/21,None,,None,,2029422,0,Camera Functioning,Knee height,,Parallel,,,,,BE_Forest_Wetland_Leuven_2021,,,,,
2003388,PNS_G42_09/24/2021,PNS_G42,10.4576,46.4049,24/09/21,28/10/21,None,,None,,2025958,0,Camera Functioning,Knee height,,Parallel,,,,,IT_Forest_Stelvio National Park_21,,,,,
2003388,PNS_G41_09/23/2021,PNS_G41,10.5612,46.4129,23/09/21,24/10/21,None,,None,,2021663,0,Unknown Failure,Knee height,,Parallel,,,,,IT_Forest_Stelvio National Park_21,,,,,
2003388,PNS_G40_09/23/2021,PNS_G40,10.5403,46.4108,23/09/21,24/10/21,None,,None,,2021663,1,Camera Functioning,Knee height,,Parallel,,,,,IT_Forest_Stelvio National Park_21,,,,,
2003388,BE_Forest_Wetland_Leuven_21_loc1037 10/01/2021,BE_Forest_Wetland_Leuven_21_loc1037,4.641463,50.809495,01/10/21,26/10/21,None,,None,,2029421,0,Camera Functioning,Knee height,,Parallel,,,,,BE_Forest_Wetland_Leuven_2021,,,,,
2003388,PNS_G39_09/13/2021,PNS_G39,10.5124,46.4074,13/09/21,27/10/21,None,,None,,2021663,0,Camera Functioning,Knee height,,Parallel,,,,,IT_Forest_Stelvio National Park_21,,,,,
2003388,MK_Forest_Mavrovo National Park_Vrbjani 08/24/2021,MK_Forest_Mavrovo National Park_Vrbjani,20.6408,41.6936233,24/08/21,20/10/21,None,,Trail game,,2026488,0,Camera Functioning,Knee height,,Parallel,,,,,MK_Forest_Mavrovo National Park_21,,,,,
2003388,PNS_G38_09/13/2021,PNS_G38,10.4928,46.4093,13/09/21,27/10/21,None,,None,,2021663,0,Camera Functioning,Knee height,,Parallel,,,,,IT_Forest_Stelvio National Park_21,,,,,
2003388,BE_Forest_Wetland_Leuven_21_loc416 09/30/2021,BE_Forest_Wetland_Leuven_21_loc416,4.638209,50.769075,30/09/21,03/11/21,None,,None,,2029446,0,Camera Functioning,Knee height,,Parallel,,,,,BE_Forest_Wetland_Leuven_2021,,,,,
2003388,PNS_G37_09/14/2021,PNS_G37,10.4792,46.4138,14/09/21,27/10/21,None,,None,,2021663,0,Camera Functioning,Knee height,,Parallel,,,,,IT_Forest_Stelvio National Park_21,,,,,
2003388,PNS_G36_09/24/2021,PNS_G36,10.4603,46.411,24/09/21,28/10/21,None,,None,,2021663,0,Camera Functioning,Knee height,,Parallel,,,,,IT_Forest_Stelvio National Park_21,,,,,
2003388,PNS_G35_09/24/2021,PNS_G35,10.4421,46.4146,24/09/21,28/10/21,None,,None,,2021663,0,Camera Functioning,Knee height,,Parallel,,,,,IT_Forest_Stelvio National Park_21,,,,,
2003388,PNS_G33_09/23/2021,PNS_G33,10.5667,46.4167,23/09/21,24/10/21,None,,None,,2029254,0,Camera Functioning,Knee height,,Parallel,,,,,IT_Forest_Stelvio National Park_21,,,,,
2003388,BE_Forest_Wetland_Leuven_21_loc382 09/30/2021,BE_Forest_Wetland_Leuven_21_loc382,4.606179,50.767524,30/09/21,03/11/21,None,,None,,2029418,0,Camera Functioning,Knee height,,Parallel,,,,,BE_Forest_Wetland_Leuven_2021,,,,,
2003388,PNS_G26_09/24/2021,PNS_G26,10.436,46.4211,24/09/21,26/10/21,None,,None,,2021663,0,Camera Functioning,Knee height,,Parallel,,,,,IT_Forest_Stelvio National Park_21,,,,,
2003388,D_Forest_Eifel National Park_21_loc_10 09/08/2021,D_Forest_Eifel National Park_21_loc_10,6.451994,50.673359,08/09/21,12/11/21,None,,None,,2029595,0,Camera Functioning,Knee height,,Parallel,,,,,D_Forest_Eifel National Park_21,,,,,
2003388,BE_Forest_Wetland_Leuven_21_loc1488 08/30/2021,BE_Forest_Wetland_Leuven_21_loc1488,4.691509,50.830118,30/08/21,28/09/21,None,,None,,2029594,0,Camera Functioning,Knee height,,Parallel,,,,,BE_Forest_Wetland_Leuven_2021,,,,,
2003388,BE_Forest_Wetland_Leuven_21_loc1328 09/30/2021,BE_Forest_Wetland_Leuven_21_loc1328,4.733329,50.820437,30/09/21,01/11/21,None,,None,,2029533,0,Camera Functioning,Knee height,,Parallel,,,,,BE_Forest_Wetland_Leuven_2021,,,,,
2003388,BE_Forest_Wetland_Leuven_21_loc1226 09/30/2021,BE_Forest_Wetland_Leuven_21_loc1226,4.730067,50.816285,30/09/21,01/11/21,None,,None,,2029532,0,Camera Functioning,Knee height,,Parallel,,,,,BE_Forest_Wetland_Leuven_2021,,,,,
2003388,UK_Elwy_unitID12_dep_01,UK_Elwy_unitID12_loc_06 ,-3.51874549,53.25721272,02/09/21,21/09/21,None,,Trail game,,2026488,0,Camera Functioning,Knee height,,Parallel,,,,,UK_Woodland_Elwy Valley_21,,,,,
2003388,BE_Forest_Wetland_Leuven_21_loc1713 09/28/2021,BE_Forest_Wetland_Leuven_21_loc1713,4.64902,50.845349,28/09/21,29/10/21,None,,None,,2029526,0,Camera Functioning,Knee height,,Parallel,,,,,BE_Forest_Wetland_Leuven_2021,,,,,
2003388,PNS_G25_09/24/2021,PNS_G25,10.4232,46.4314,24/09/21,26/10/21,None,,None,,2029254,0,Camera Functioning,Knee height,,Parallel,,,,,IT_Forest_Stelvio National Park_21,,,,,
2003388,PNS_G24_09/23/2021,PNS_G24,10.4712,46.4402,23/09/21,29/10/21,None,,None,,2025958,0,Camera Functioning,Knee height,,Parallel,,,,,IT_Forest_Stelvio National Park_21,,,,,
2003388,PNS_G23_09/23/2021,PNS_G23,10.4612,46.4417,23/09/21,29/10/21,None,,None,,2021663,0,Camera Functioning,Knee height,,Parallel,,,,,IT_Forest_Stelvio National Park_21,,,,,
2003388,PNS_G22_09/21/2021,PNS_G22,10.4475,46.4433,21/09/21,27/10/21,None,,None,,2021663,0,Camera Functioning,Knee height,,Parallel,,,,,IT_Forest_Stelvio National Park_21,,,,,
2003388,PNS_G21_09/24/2021,PNS_G21,10.4224,46.4449,24/09/21,26/10/21,None,,None,,2021663,0,Camera Functioning,Knee height,,Parallel,,,,,IT_Forest_Stelvio National Park_21,,,,,
2003388,PNS_G20_09/28/2021,PNS_G20,10.5404,46.4628,28/09/21,19/10/21,None,,None,,2025958,0,Camera Functioning,Knee height,,Parallel,,,,,IT_Forest_Stelvio National Park_21,,,,,
2003388,PNS_G19_09/28/2021,PNS_G19,10.5214,46.4579,28/09/21,19/10/21,None,,None,,2021663,0,Camera Functioning,Knee height,,Parallel,,,,,IT_Forest_Stelvio National Park_21,,,,,
2003388,BE_Forest_Wetland_Leuven_21_loc1698 09/28/2021,BE_Forest_Wetland_Leuven_21_loc1698,4.701001,50.843732,28/09/21,29/10/21,None,,None,,2029527,0,Camera Functioning,Knee height,,Parallel,,,,,BE_Forest_Wetland_Leuven_2021,,,,,
2003388,BE_Forest_Wetland_Leuven_21_loc1148 09/28/2021,BE_Forest_Wetland_Leuven_21_loc1148,4.644947,50.815015,28/09/21,27/10/21,None,,None,,2029450,0,Camera Functioning,Knee height,,Parallel,,,,,BE_Forest_Wetland_Leuven_2021,,,,,
2003388,PNS_G18_09/29/2021,PNS_G18,10.4928,46.464,29/09/21,25/10/21,None,,None,,2025958,0,Camera Functioning,Knee height,,Parallel,,,,,IT_Forest_Stelvio National Park_21,,,,,
2003388,BE_Forest_Wetland_Leuven_21_loc1091 09/30/2021,BE_Forest_Wetland_Leuven_21_loc1091,4.637678,50.811475,30/09/21,26/10/21,None,,None,,2029432,0,Camera Functioning,Knee height,,Parallel,,,,,BE_Forest_Wetland_Leuven_2021,,,,,
2003388,PNS_G17_09/29/2021,PNS_G17,10.4734,46.4595,29/09/21,25/10/21,None,,None,,2029254,0,Camera Functioning,Knee height,,Parallel,,,,,IT_Forest_Stelvio National Park_21,,,,,
2003388,PNS_G16_09/29/2021,PNS_G16,10.4582,46.4538,29/09/21,25/10/21,None,,None,,2021663,1,Camera Functioning,Knee height,,Parallel,,,,,IT_Forest_Stelvio National Park_21,,,,,
2003388,PNS_G15_09/21/2021,PNS_G15,10.4408,46.4523,21/09/21,30/10/21,None,,None,,2025958,0,Camera Functioning,Knee height,,Parallel,,,,,IT_Forest_Stelvio National Park_21,,,,,
2003388,BE_Forest_Wetland_Leuven_21_loc881 09/30/2021,BE_Forest_Wetland_Leuven_21_loc881,4.635097,50.803204,30/09/21,26/10/21,None,,None,,2029562,0,Camera Functioning,Knee height,,Parallel,,,,,BE_Forest_Wetland_Leuven_2021,,,,,
2003388,PNS_G14_09/28/2021,PNS_G14,10.5524,46.4632,28/09/21,19/10/21,None,,None,,2021663,0,Camera Functioning,Knee height,,Parallel,,,,,IT_Forest_Stelvio National Park_21,,,,,
2003388,PNS_G13_10/07/2021,PNS_G13,10.479,46.4737,07/10/21,27/10/21,None,,None,,2021663,0,Camera Functioning,Knee height,,Parallel,,,,,IT_Forest_Stelvio National Park_21,,,,,
2003388,BE_Forest_Wetland_Leuven_21_loc582 10/01/2021,BE_Forest_Wetland_Leuven_21_loc582,4.626933,50.786367,01/10/21,03/11/21,None,,None,,2029424,0,Camera Functioning,Knee height,,Parallel,,,,,BE_Forest_Wetland_Leuven_2021,,,,,
2003388,PNS_G12_09/29/2021,PNS_G12,10.4594,46.4646,29/09/21,25/10/21,None,,None,,2021663,0,Camera Functioning,Knee height,,Parallel,,,,,IT_Forest_Stelvio National Park_21,,,,,
2003388,PNS_11_09/21/2021,PNS_11,10.4472,46.4676,21/09/21,30/10/21,None,,None,,2021663,0,Camera Functioning,Knee height,,Parallel,,,,,IT_Forest_Stelvio National Park_21,,,,,
2003388,PNS_10_09/14/2021,PNS_10,10.4179,46.4652,14/09/21,30/10/21,None,,None,,2025958,0,Camera Functioning,Knee height,,Parallel,,,,,IT_Forest_Stelvio National Park_21,,,,,
2003388,BE_Forest_Wetland_Leuven_21_loc562 10/01/2021,BE_Forest_Wetland_Leuven_21_loc562,4.644127,50.784815,01/10/21,03/11/21,None,,None,,2029423,0,Camera Functioning,Knee height,,Parallel,,,,,BE_Forest_Wetland_Leuven_2021,,,,,
2003388,BE_Forest_Wetland_Leuven_21_loc539 10/01/2021,BE_Forest_Wetland_Leuven_21_loc539,4.626791,50.78277,01/10/21,03/11/21,None,,None,,2029561,0,Camera Functioning,Knee height,,Parallel,,,,,BE_Forest_Wetland_Leuven_2021,,,,,
2003388,PNS_09_09/14/2021,PNS_09,10.3991,46.4695,14/09/21,26/10/21,None,,None,,2021663,0,Camera Functioning,Knee height,,Parallel,,,,,IT_Forest_Stelvio National Park_21,,,,,
2003388,BE_Forest_Wetland_Leuven_21_loc432 09/30/2021,BE_Forest_Wetland_Leuven_21_loc432,4.614033,50.772079,30/09/21,03/11/21,None,,None,,2029416,0,Camera Functioning,Knee height,,Parallel,,,,,BE_Forest_Wetland_Leuven_2021,,,,,
2003388,PNS_G08_09/28/2021,PNS_G08,10.533,46.4744,28/09/21,19/10/21,None,,None,,2025958,0,Camera Functioning,Knee height,,Parallel,,,,,IT_Forest_Stelvio National Park_21,,,,,
2003388,PNS_G05_09/21/2021,PNS_G05,10.4725,46.4818,21/09/21,30/10/21,None,,None,,2025958,0,Camera Functioning,Knee height,,Parallel,,,,,IT_Forest_Stelvio National Park_21,,,,,
2003388,PNS_G04_09/21/2021,PNS_G04,10.4581,46.477,21/09/21,30/10/21,None,,None,,2021663,0,Camera Functioning,Knee height,,Parallel,,,,,IT_Forest_Stelvio National Park_21,,,,,
2003388,PNS_G02_09/01/2021,PNS_G02,10.4259,46.4806,01/09/21,20/10/21,None,,None,,2021663,0,Camera Functioning,Knee height,,Parallel,,,,,IT_Forest_Stelvio National Park_21,,,,,
2003388,PNS_G01_09/14/2021,PNS_G01,10.4012,46.4797,14/09/21,26/09/21,None,,None,,2021663,0,Camera Functioning,Knee height,,Parallel,,,,,IT_Forest_Stelvio National Park_21,,,,,
2003388,PNS_G50_09/01/2021,PNS_G50,10.5116,46.3711,01/09/21,20/09/21,None,,None,,2021663,0,Camera Functioning,Knee height,,Parallel,,,,,IT_Forest_Stelvio National Park_21,,,,,
2003388,PNS_G49_09/01/2021,PNS_G49,10.501,46.3731,01/09/21,13/09/21,None,,None,,2021663,0,Camera Functioning,Knee height,,Parallel,,,,,IT_Forest_Stelvio National Park_21,,,,,
2003388,PNS_G47_09/01/2021,PNS_G47,10.4937,46.39,01/09/21,13/09/21,None,,None,,2021663,0,Camera Functioning,Knee height,,Parallel,,,,,IT_Forest_Stelvio National Park_21,,,,,
2003388,DE_Forest_Krofdorf_21_Loc_12_09/06/2021,DE_Forest_Krofdorf_21_Loc_12,8.649048,50.668621,06/09/21,04/10/21,None,,None,,2022710,0,Unknown Failure,Knee height,,Parallel,,,,,DE_Forest_Krofdorf_21,,,,,
